E,v,L,w1,w2,t1,t2,P,x,yout
2.40E+11,0.3,1.2,0.125,0.125,0.008,0.011,3000,0.6,0.00015127
2.10E+11,0.29,3.6,0.125,0.125,0.008,0.011,3000,1.8,0.0038754
2.35E+11,0.287,3.6,0.15,0.125,0.008,0.011,3000,1.8,0.0022376
2.00E+11,0.3,3,0.175,0.125,0.008,0.011,3000,1.5,0.0010844
2.13E+11,0.313,2.4,0.2,0.125,0.008,0.011,3000,1.2,0.00039954
2.40E+11,0.29,1.8,0.1,0.15,0.008,0.011,3000,0.9,0.00072413
2.10E+11,0.303,1.8,0.125,0.15,0.008,0.011,3000,0.9,0.0004769
2.35E+11,0.3,1.2,0.15,0.15,0.008,0.011,3000,0.6,9.58E-05
2.00E+11,0.29,3.6,0.15,0.15,0.008,0.011,3000,1.8,0.0023435
2.13E+11,0.287,3.6,0.175,0.15,0.008,0.011,3000,1.8,0.0015248
2.40E+11,0.303,3,0.2,0.15,0.008,0.011,3000,1.5,0.00058884
2.10E+11,0.313,2.4,0.1,0.175,0.008,0.011,3000,1.2,0.0017803
2.35E+11,0.29,1.8,0.125,0.175,0.008,0.011,3000,0.9,0.0003985
2.00E+11,0.303,1.8,0.15,0.175,0.008,0.011,3000,0.9,0.00030312
2.13E+11,0.3,1.2,0.175,0.175,0.008,0.011,3000,0.6,7.21E-05
2.40E+11,0.313,3.6,0.175,0.175,0.008,0.011,3000,1.8,0.0012329
2.10E+11,0.287,3.6,0.2,0.175,0.008,0.011,3000,1.8,0.0010269
2.35E+11,0.303,3,0.1,0.2,0.008,0.011,3000,1.5,0.0028993
2.00E+11,0.313,2.4,0.125,0.2,0.008,0.011,3000,1.2,0.00099749
2.13E+11,0.29,1.8,0.15,0.2,0.008,0.011,3000,0.9,0.00026908
2.40E+11,0.287,1.8,0.175,0.2,0.008,0.011,3000,0.9,0.00016702
2.10E+11,0.3,1.2,0.2,0.2,0.008,0.011,3000,0.6,5.36E-05
2.35E+11,0.313,3.6,0.2,0.2,0.008,0.011,3000,1.8,0.00084908
2.00E+11,0.287,3.6,0.1,0.075,0.009,0.011,3000,1.8,0.0090902
2.13E+11,0.303,3,0.125,0.075,0.009,0.011,3000,1.5,0.0029909
2.40E+11,0.3,2.4,0.15,0.075,0.009,0.011,3000,1.2,0.0009213
2.10E+11,0.29,1.8,0.175,0.075,0.009,0.011,3000,0.9,0.00032255
2.35E+11,0.287,1.8,0.2,0.075,0.009,0.011,3000,0.9,0.00021519
2.00E+11,0.3,1.2,0.1,0.1,0.009,0.011,3000,0.6,0.0003104
2.13E+11,0.313,3.6,0.1,0.1,0.009,0.011,3000,1.8,0.0070332
2.40E+11,0.29,3,0.125,0.1,0.009,0.011,3000,1.5,0.0021246
2.10E+11,0.303,3,0.15,0.1,0.009,0.011,3000,1.5,0.001599
2.35E+11,0.3,2.4,0.175,0.1,0.009,0.011,3000,1.2,0.00052816
2.00E+11,0.29,1.8,0.2,0.1,0.009,0.011,3000,0.9,0.00020148
2.13E+11,0.287,1.8,0.1,0.125,0.009,0.011,3000,0.9,0.00081789
2.40E+11,0.303,1.2,0.125,0.125,0.009,0.011,3000,0.6,0.00013879
2.10E+11,0.313,3.6,0.125,0.125,0.009,0.011,3000,1.8,0.0036008
2.35E+11,0.29,3,0.15,0.125,0.009,0.011,3000,1.5,0.0012163
2.00E+11,0.303,3,0.175,0.125,0.009,0.011,3000,1.5,0.0010029
2.13E+11,0.3,2.4,0.2,0.125,0.009,0.011,3000,1.2,0.0003667
2.40E+11,0.313,1.8,0.1,0.15,0.009,0.011,3000,0.9,0.00067086
2.10E+11,0.287,1.8,0.125,0.15,0.009,0.011,3000,0.9,0.00043992
2.35E+11,0.303,1.2,0.15,0.15,0.009,0.011,3000,0.6,8.74E-05
2.00E+11,0.313,3.6,0.15,0.15,0.009,0.011,3000,1.8,0.0021759
2.13E+11,0.29,3,0.175,0.15,0.009,0.011,3000,1.5,0.00083213
2.40E+11,0.287,3,0.2,0.15,0.009,0.011,3000,1.5,0.00054329
2.10E+11,0.3,2.4,0.1,0.175,0.009,0.011,3000,1.2,0.0016463
2.35E+11,0.313,1.8,0.125,0.175,0.009,0.011,3000,0.9,0.00036871
2.00E+11,0.287,1.8,0.15,0.175,0.009,0.011,3000,0.9,0.00027875
2.13E+11,0.303,1.2,0.175,0.175,0.009,0.011,3000,0.6,6.55E-05
2.40E+11,0.3,3.6,0.175,0.175,0.009,0.011,3000,1.8,0.001142
2.10E+11,0.29,3,0.2,0.175,0.009,0.011,3000,1.5,0.00056297
2.35E+11,0.287,3,0.1,0.2,0.009,0.011,3000,1.5,0.0026798
2.00E+11,0.3,2.4,0.125,0.2,0.009,0.011,3000,1.2,0.0009216
2.13E+11,0.313,1.8,0.15,0.2,0.009,0.011,3000,0.9,0.00024856
2.40E+11,0.29,1.2,0.175,0.2,0.009,0.011,3000,0.6,5.58E-05
2.10E+11,0.303,1.2,0.2,0.2,0.009,0.011,3000,0.6,4.85E-05
2.35E+11,0.3,3.6,0.2,0.2,0.009,0.011,3000,1.8,0.00078551
2.00E+11,0.29,3,0.1,0.075,0.01,0.011,3000,1.5,0.0049335
2.13E+11,0.287,3,0.125,0.075,0.01,0.011,3000,1.5,0.0027837
2.40E+11,0.303,2.4,0.15,0.075,0.01,0.011,3000,1.2,0.00085282
2.10E+11,0.313,1.8,0.175,0.075,0.01,0.011,3000,0.9,0.0002956
2.35E+11,0.29,1.2,0.2,0.075,0.01,0.011,3000,0.6,5.76E-05
2.00E+11,0.303,1.2,0.1,0.1,0.01,0.011,3000,0.6,0.00028805
2.13E+11,0.3,3.6,0.1,0.1,0.01,0.011,3000,1.8,0.0065777
2.40E+11,0.313,3,0.125,0.1,0.01,0.011,3000,1.5,0.0019843
2.10E+11,0.287,3,0.15,0.1,0.01,0.011,3000,1.5,0.0014887
2.35E+11,0.303,2.4,0.175,0.1,0.01,0.011,3000,1.2,0.00048908
2.00E+11,0.313,1.8,0.2,0.1,0.01,0.011,3000,0.9,0.00018463
2.13E+11,0.29,1.2,0.1,0.125,0.01,0.011,3000,0.6,0.00024423
2.40E+11,0.287,1.2,0.125,0.125,0.01,0.011,3000,0.6,0.00012792
2.10E+11,0.3,3.6,0.125,0.125,0.01,0.011,3000,1.8,0.0033653
2.35E+11,0.313,3,0.15,0.125,0.01,0.011,3000,1.5,0.0011352
2.00E+11,0.287,3,0.175,0.125,0.01,0.011,3000,1.5,0.0009328
2.13E+11,0.303,2.4,0.2,0.125,0.01,0.011,3000,1.2,0.00033914
2.40E+11,0.3,1.8,0.1,0.15,0.01,0.011,3000,0.9,0.00062482
2.10E+11,0.29,1.2,0.125,0.15,0.01,0.011,3000,0.6,0.00013594
2.35E+11,0.287,1.2,0.15,0.15,0.01,0.011,3000,0.6,8.01E-05
2.00E+11,0.3,3.6,0.15,0.15,0.01,0.011,3000,1.8,0.0020316
2.13E+11,0.313,3,0.175,0.15,0.01,0.011,3000,1.5,0.00077587
2.40E+11,0.29,2.4,0.2,0.15,0.01,0.011,3000,1.2,0.00026646
2.10E+11,0.303,2.4,0.1,0.175,0.01,0.011,3000,1.2,0.0015362
2.35E+11,0.3,1.8,0.125,0.175,0.01,0.011,3000,0.9,0.00034259
2.00E+11,0.29,1.2,0.15,0.175,0.01,0.011,3000,0.6,8.94E-05
2.13E+11,0.287,1.2,0.175,0.175,0.01,0.011,3000,0.6,5.97E-05
2.40E+11,0.303,3.6,0.175,0.175,0.01,0.011,3000,1.8,0.0010658
2.10E+11,0.313,3,0.2,0.175,0.01,0.011,3000,1.5,0.00052431
2.35E+11,0.29,2.4,0.1,0.2,0.01,0.011,3000,1.2,0.001304
2.00E+11,0.303,2.4,0.125,0.2,0.01,0.011,3000,1.2,0.00085922
2.13E+11,0.3,1.8,0.15,0.2,0.01,0.011,3000,0.9,0.0002303
2.40E+11,0.313,1.2,0.175,0.2,0.01,0.011,3000,0.6,5.14E-05
2.10E+11,0.287,1.2,0.2,0.2,0.01,0.011,3000,0.6,4.39E-05
2.35E+11,0.303,3.6,0.2,0.2,0.01,0.011,3000,1.8,0.00073231
2.00E+11,0.313,3,0.1,0.075,0.011,0.011,3000,1.5,0.0046282
2.13E+11,0.29,2.4,0.125,0.075,0.011,0.011,3000,1.2,0.0013402
2.40E+11,0.287,2.4,0.15,0.075,0.011,0.011,3000,1.2,0.00079329
2.10E+11,0.3,1.8,0.175,0.075,0.011,0.011,3000,0.9,0.00027256
2.35E+11,0.313,1.2,0.2,0.075,0.011,0.011,3000,0.6,5.21E-05
2.00E+11,0.287,1.2,0.1,0.1,0.011,0.011,3000,0.6,0.00026839
2.13E+11,0.303,3.6,0.1,0.1,0.011,0.011,3000,1.8,0.0061852
2.40E+11,0.3,3,0.125,0.1,0.011,0.011,3000,1.5,0.0018612
2.10E+11,0.29,2.4,0.15,0.1,0.011,0.011,3000,1.2,0.00072159
2.35E+11,0.287,2.4,0.175,0.1,0.011,0.011,3000,1.2,0.0004552
2.00E+11,0.3,1.8,0.2,0.1,0.011,0.011,3000,0.9,0.0001701
2.13E+11,0.313,1.2,0.1,0.125,0.011,0.011,3000,0.6,0.00022863
2.40E+11,0.29,3.6,0.1,0.125,0.011,0.011,3000,1.8,0.0048496
2.10E+11,0.303,3.6,0.125,0.125,0.011,0.011,3000,1.8,0.0031631
2.35E+11,0.3,3,0.15,0.125,0.011,0.011,3000,1.5,0.0010638
2.00E+11,0.29,2.4,0.175,0.125,0.011,0.011,3000,1.2,0.00045518
2.13E+11,0.287,2.4,0.2,0.125,0.011,0.011,3000,1.2,0.00031523
2.40E+11,0.303,1.8,0.1,0.15,0.011,0.011,3000,0.9,0.00058615
2.10E+11,0.313,1.2,0.125,0.15,0.011,0.011,3000,0.6,0.00012686
2.35E+11,0.29,3.6,0.125,0.15,0.011,0.011,3000,1.8,0.0025532
2.00E+11,0.303,3.6,0.15,0.15,0.011,0.011,3000,1.8,0.0019082
2.13E+11,0.3,3,0.175,0.15,0.011,0.011,3000,1.5,0.00072621
2.40E+11,0.313,2.4,0.2,0.15,0.011,0.011,3000,1.2,0.00024856
2.10E+11,0.287,2.4,0.1,0.175,0.011,0.011,3000,1.2,0.0014416
2.35E+11,0.303,1.8,0.125,0.175,0.011,0.011,3000,0.9,0.00032075
2.00E+11,0.313,1.2,0.15,0.175,0.011,0.011,3000,0.6,8.31E-05
2.13E+11,0.29,3.6,0.15,0.175,0.011,0.011,3000,1.8,0.0016449
2.40E+11,0.287,3.6,0.175,0.175,0.011,0.011,3000,1.8,0.00099951
2.10E+11,0.3,3,0.2,0.175,0.011,0.011,3000,1.5,0.00049001
2.35E+11,0.313,2.4,0.1,0.2,0.011,0.011,3000,1.2,0.0012252
2.00E+11,0.287,2.4,0.125,0.2,0.011,0.011,3000,1.2,0.00080525
2.13E+11,0.303,1.8,0.15,0.2,0.011,0.011,3000,0.9,0.0002151
2.40E+11,0.3,1.2,0.175,0.2,0.011,0.011,3000,0.6,4.72E-05
2.10E+11,0.29,3.6,0.175,0.2,0.011,0.011,3000,1.8,0.0010624
2.35E+11,0.287,3.6,0.2,0.2,0.011,0.011,3000,1.8,0.00068593
2.00E+11,0.3,3,0.1,0.075,0.012,0.011,3000,1.5,0.0043561
2.13E+11,0.313,2.4,0.125,0.075,0.012,0.011,3000,1.2,0.0012568
2.40E+11,0.29,1.8,0.15,0.075,0.012,0.011,3000,0.9,0.00031377
2.10E+11,0.303,1.8,0.175,0.075,0.012,0.011,3000,0.9,0.00025272
2.35E+11,0.3,1.2,0.2,0.075,0.012,0.011,3000,0.6,4.75E-05
2.00E+11,0.29,3.6,0.2,0.075,0.012,0.011,3000,1.8,0.0016152
2.13E+11,0.287,3.6,0.1,0.1,0.012,0.011,3000,1.8,0.0058394
2.40E+11,0.303,3,0.125,0.1,0.012,0.011,3000,1.5,0.0017535
2.10E+11,0.313,2.4,0.15,0.1,0.012,0.011,3000,1.2,0.00067749
2.35E+11,0.29,1.8,0.175,0.1,0.012,0.011,3000,0.9,0.00018269
2.00E+11,0.303,1.8,0.2,0.1,0.012,0.011,3000,0.9,0.00015778
2.13E+11,0.3,1.2,0.1,0.125,0.012,0.011,3000,0.6,0.0002143
2.40E+11,0.313,3.6,0.1,0.125,0.012,0.011,3000,1.8,0.0045847
2.10E+11,0.287,3.6,0.125,0.125,0.012,0.011,3000,1.8,0.0029851
2.35E+11,0.303,3,0.15,0.125,0.012,0.011,3000,1.5,0.0010019
2.00E+11,0.313,2.4,0.175,0.125,0.012,0.011,3000,1.2,0.00042716
2.13E+11,0.29,1.8,0.2,0.125,0.012,0.011,3000,0.9,0.00012845
2.40E+11,0.287,1.8,0.1,0.15,0.012,0.011,3000,0.9,0.00055203
2.10E+11,0.3,1.2,0.125,0.15,0.012,0.011,3000,0.6,0.00011838
2.35E+11,0.313,3.6,0.125,0.15,0.012,0.011,3000,1.8,0.0024126
2.00E+11,0.287,3.6,0.15,0.15,0.012,0.011,3000,1.8,0.0017995
2.13E+11,0.303,3,0.175,0.15,0.012,0.011,3000,1.5,0.0006833
2.40E+11,0.3,2.4,0.2,0.15,0.012,0.011,3000,1.2,0.00023252
2.10E+11,0.29,1.8,0.1,0.175,0.012,0.011,3000,0.9,0.00059358
2.35E+11,0.287,1.8,0.125,0.175,0.012,0.011,3000,0.9,0.00030135
2.00E+11,0.3,1.2,0.15,0.175,0.012,0.011,3000,0.6,7.72E-05
2.13E+11,0.313,3.6,0.15,0.175,0.012,0.011,3000,1.8,0.0015535
2.40E+11,0.29,3,0.175,0.175,0.012,0.011,3000,1.5,0.00055419
2.10E+11,0.303,3,0.2,0.175,0.012,0.011,3000,1.5,0.00046053
2.35E+11,0.3,2.4,0.1,0.2,0.012,0.011,3000,1.2,0.0011555
2.00E+11,0.29,1.8,0.125,0.2,0.012,0.011,3000,0.9,0.00033632
2.13E+11,0.287,1.8,0.15,0.2,0.012,0.011,3000,0.9,0.00020154
2.40E+11,0.303,1.2,0.175,0.2,0.012,0.011,3000,0.6,4.38E-05
2.10E+11,0.313,3.6,0.175,0.2,0.012,0.011,3000,1.8,0.0010026
2.35E+11,0.29,3,0.2,0.2,0.012,0.011,3000,1.5,0.00038186
2.00E+11,0.303,3,0.1,0.075,0.006,0.012,3000,1.5,0.006588
2.13E+11,0.3,2.4,0.125,0.075,0.006,0.012,3000,1.2,0.0019478
2.40E+11,0.313,1.8,0.15,0.075,0.006,0.012,3000,0.9,0.0005151
2.10E+11,0.287,1.8,0.175,0.075,0.006,0.012,3000,0.9,0.00043108
2.35E+11,0.303,1.2,0.2,0.075,0.006,0.012,3000,0.6,9.65E-05
2.00E+11,0.313,3.6,0.2,0.075,0.006,0.012,3000,1.8,0.0026257
2.13E+11,0.29,3,0.1,0.1,0.006,0.012,3000,1.5,0.0051273
2.40E+11,0.287,3,0.125,0.1,0.006,0.012,3000,1.5,0.0026557
2.10E+11,0.3,2.4,0.15,0.1,0.006,0.012,3000,1.2,0.0010528
2.35E+11,0.313,1.8,0.175,0.1,0.006,0.012,3000,0.9,0.00030229
2.00E+11,0.287,1.8,0.2,0.1,0.006,0.012,3000,0.9,0.00027016
2.13E+11,0.303,1.2,0.1,0.125,0.006,0.012,3000,0.6,0.00034025
2.40E+11,0.3,3.6,0.1,0.125,0.006,0.012,3000,1.8,0.0069462
2.10E+11,0.29,3,0.125,0.125,0.006,0.012,3000,1.5,0.0026419
2.35E+11,0.287,3,0.15,0.125,0.006,0.012,3000,1.5,0.0015267
2.00E+11,0.3,2.4,0.175,0.125,0.006,0.012,3000,1.2,0.0006703
2.13E+11,0.313,1.8,0.2,0.125,0.006,0.012,3000,0.9,0.00021616
2.40E+11,0.29,1.2,0.1,0.15,0.006,0.012,3000,0.6,0.0002825
2.10E+11,0.303,1.2,0.125,0.15,0.006,0.012,3000,0.6,0.00019283
2.35E+11,0.3,3.6,0.125,0.15,0.006,0.012,3000,1.8,0.0036624
2.00E+11,0.29,3,0.15,0.15,0.006,0.012,3000,1.5,0.0016091
2.13E+11,0.287,3,0.175,0.15,0.006,0.012,3000,1.5,0.0010496
2.40E+11,0.303,2.4,0.2,0.15,0.006,0.012,3000,1.2,0.0003698
2.10E+11,0.313,1.8,0.1,0.175,0.006,0.012,3000,0.9,0.00093084
2.35E+11,0.29,1.2,0.125,0.175,0.006,0.012,3000,0.6,0.00016347
2.00E+11,0.303,1.2,0.15,0.175,0.006,0.012,3000,0.6,0.00012928
2.13E+11,0.3,3.6,0.15,0.175,0.006,0.012,3000,1.8,0.0023659
2.40E+11,0.313,3,0.175,0.175,0.006,0.012,3000,1.5,0.00085414
2.10E+11,0.287,3,0.2,0.175,0.006,0.012,3000,1.5,0.00071376
2.35E+11,0.303,2.4,0.1,0.2,0.006,0.012,3000,1.2,0.0018082
2.00E+11,0.313,1.8,0.125,0.2,0.006,0.012,3000,0.9,0.00053215
2.13E+11,0.29,1.2,0.15,0.2,0.006,0.012,3000,0.6,0.00011646
2.40E+11,0.287,1.2,0.175,0.2,0.006,0.012,3000,0.6,7.50E-05
2.10E+11,0.3,3.6,0.175,0.2,0.006,0.012,3000,1.8,0.0015338
2.35E+11,0.313,3,0.2,0.2,0.006,0.012,3000,1.5,0.00059392
2.00E+11,0.287,3,0.1,0.075,0.007,0.012,3000,1.5,0.0060194
2.13E+11,0.303,2.4,0.125,0.075,0.007,0.012,3000,1.2,0.0017761
2.40E+11,0.3,1.8,0.15,0.075,0.007,0.012,3000,0.9,0.00046505
2.10E+11,0.29,1.2,0.175,0.075,0.007,0.012,3000,0.6,0.00012386
2.35E+11,0.287,1.2,0.2,0.075,0.007,0.012,3000,0.6,8.37E-05
2.00E+11,0.3,3.6,0.2,0.075,0.007,0.012,3000,1.8,0.0023759
2.13E+11,0.313,3,0.1,0.1,0.007,0.012,3000,1.5,0.0046736
2.40E+11,0.29,2.4,0.125,0.1,0.007,0.012,3000,1.2,0.0012638
2.10E+11,0.303,2.4,0.15,0.1,0.007,0.012,3000,1.2,0.00095809
2.35E+11,0.3,1.8,0.175,0.1,0.007,0.012,3000,0.9,0.0002722
2.00E+11,0.29,1.2,0.2,0.1,0.007,0.012,3000,0.6,8.21E-05
2.13E+11,0.287,1.2,0.1,0.125,0.007,0.012,3000,0.6,0.00030629
2.40E+11,0.303,3.6,0.1,0.125,0.007,0.012,3000,1.8,0.0063076
2.10E+11,0.313,3,0.125,0.125,0.007,0.012,3000,1.5,0.0024058
2.35E+11,0.29,2.4,0.15,0.125,0.007,0.012,3000,1.2,0.00073181
2.00E+11,0.303,2.4,0.175,0.125,0.007,0.012,3000,1.2,0.00060858
2.13E+11,0.3,1.8,0.2,0.125,0.007,0.012,3000,0.9,0.00019395
2.40E+11,0.313,1.2,0.1,0.15,0.007,0.012,3000,0.6,0.00025508
2.10E+11,0.287,1.2,0.125,0.15,0.007,0.012,3000,0.6,0.0001728
2.35E+11,0.303,3.6,0.125,0.15,0.007,0.012,3000,1.8,0.0033249
2.00E+11,0.313,3,0.15,0.15,0.007,0.012,3000,1.5,0.0014638
2.13E+11,0.29,2.4,0.175,0.15,0.007,0.012,3000,1.2,0.00050747
2.40E+11,0.287,2.4,0.2,0.15,0.007,0.012,3000,1.2,0.00033434
2.10E+11,0.3,1.8,0.1,0.175,0.007,0.012,3000,0.9,0.00083734
2.35E+11,0.313,1.2,0.125,0.175,0.007,0.012,3000,0.6,0.00014736
2.00E+11,0.287,1.2,0.15,0.175,0.007,0.012,3000,0.6,0.00011532
2.13E+11,0.303,3.6,0.15,0.175,0.007,0.012,3000,1.8,0.002147
2.40E+11,0.3,3,0.175,0.175,0.007,0.012,3000,1.5,0.00077439
2.10E+11,0.29,2.4,0.2,0.175,0.007,0.012,3000,1.2,0.00034853
2.35E+11,0.287,2.4,0.1,0.2,0.007,0.012,3000,1.2,0.0016246
2.00E+11,0.3,1.8,0.125,0.2,0.007,0.012,3000,0.9,0.00047817
2.13E+11,0.313,1.2,0.15,0.2,0.007,0.012,3000,0.6,0.00010479
2.40E+11,0.29,3.6,0.15,0.2,0.007,0.012,3000,1.8,0.0017878
2.10E+11,0.303,3.6,0.175,0.2,0.007,0.012,3000,1.8,0.0013911
2.35E+11,0.3,3,0.2,0.2,0.007,0.012,3000,1.5,0.00053758
2.00E+11,0.29,2.4,0.1,0.075,0.008,0.012,3000,1.2,0.0028733
2.13E+11,0.287,2.4,0.125,0.075,0.008,0.012,3000,1.2,0.0016329
2.40E+11,0.303,1.8,0.15,0.075,0.008,0.012,3000,0.9,0.00042379
2.10E+11,0.313,1.2,0.175,0.075,0.008,0.012,3000,0.6,0.00011032
2.35E+11,0.29,3.6,0.175,0.075,0.008,0.012,3000,1.8,0.002417
2.00E+11,0.303,3.6,0.2,0.075,0.008,0.012,3000,1.8,0.0021684
2.13E+11,0.3,3,0.1,0.1,0.008,0.012,3000,1.5,0.0043065
2.40E+11,0.313,2.4,0.125,0.1,0.008,0.012,3000,1.2,0.0011645
2.10E+11,0.287,2.4,0.15,0.1,0.008,0.012,3000,1.2,0.00087946
2.35E+11,0.303,1.8,0.175,0.1,0.008,0.012,3000,0.9,0.00024765
2.00E+11,0.313,1.2,0.2,0.1,0.008,0.012,3000,0.6,7.31E-05
2.13E+11,0.29,3.6,0.2,0.1,0.008,0.012,3000,1.8,0.0015288
2.40E+11,0.287,3.6,0.1,0.125,0.008,0.012,3000,1.8,0.0058015
2.10E+11,0.3,3,0.125,0.125,0.008,0.012,3000,1.5,0.002214
2.35E+11,0.313,2.4,0.15,0.125,0.008,0.012,3000,1.2,0.00067325
2.00E+11,0.287,2.4,0.175,0.125,0.008,0.012,3000,1.2,0.00055733
2.13E+11,0.303,1.8,0.2,0.125,0.008,0.012,3000,0.9,0.00017599
2.40E+11,0.3,1.2,0.1,0.15,0.008,0.012,3000,0.6,0.00023232
2.10E+11,0.29,3.6,0.1,0.15,0.008,0.012,3000,1.8,0.0060897
2.35E+11,0.287,3.6,0.125,0.15,0.008,0.012,3000,1.8,0.0030565
2.00E+11,0.3,3,0.15,0.15,0.008,0.012,3000,1.5,0.0013453
2.13E+11,0.313,2.4,0.175,0.15,0.008,0.012,3000,1.2,0.0004661
2.40E+11,0.29,1.8,0.2,0.15,0.008,0.012,3000,0.9,0.00013985
2.10E+11,0.303,1.8,0.1,0.175,0.008,0.012,3000,0.9,0.0007656
2.35E+11,0.3,1.2,0.125,0.175,0.008,0.012,3000,0.6,0.00013369
2.00E+11,0.29,3.6,0.125,0.175,0.008,0.012,3000,1.8,0.0033359
2.13E+11,0.287,3.6,0.15,0.175,0.008,0.012,3000,1.8,0.0019723
2.40E+11,0.303,3,0.175,0.175,0.008,0.012,3000,1.5,0.00071132
2.10E+11,0.313,2.4,0.2,0.175,0.008,0.012,3000,1.2,0.00031959
2.35E+11,0.29,1.8,0.1,0.2,0.008,0.012,3000,0.9,0.00065341
2.00E+11,0.303,1.8,0.125,0.2,0.008,0.012,3000,0.9,0.0004368
2.13E+11,0.3,1.2,0.15,0.2,0.008,0.012,3000,0.6,9.47E-05
2.40E+11,0.313,3.6,0.15,0.2,0.008,0.012,3000,1.8,0.0016425
2.10E+11,0.287,3.6,0.175,0.2,0.008,0.012,3000,1.8,0.0012767
2.35E+11,0.303,3,0.2,0.2,0.008,0.012,3000,1.5,0.00049312
2.00E+11,0.313,2.4,0.1,0.075,0.009,0.012,3000,1.2,0.0026701
2.13E+11,0.29,1.8,0.125,0.075,0.009,0.012,3000,0.9,0.00065118
2.40E+11,0.287,1.8,0.15,0.075,0.009,0.012,3000,0.9,0.00038861
2.10E+11,0.3,1.2,0.175,0.075,0.009,0.012,3000,0.6,9.88E-05
2.35E+11,0.313,3.6,0.175,0.075,0.009,0.012,3000,1.8,0.0022299
2.00E+11,0.287,3.6,0.2,0.075,0.009,0.012,3000,1.8,0.0019926
2.13E+11,0.303,3,0.1,0.1,0.009,0.012,3000,1.5,0.0040041
2.40E+11,0.3,2.4,0.125,0.1,0.009,0.012,3000,1.2,0.0010797
2.10E+11,0.29,1.8,0.15,0.1,0.009,0.012,3000,0.9,0.00035595
2.35E+11,0.287,1.8,0.175,0.1,0.009,0.012,3000,0.9,0.00022666
2.00E+11,0.3,1.2,0.2,0.1,0.009,0.012,3000,0.6,6.52E-05
2.13E+11,0.313,3.6,0.2,0.1,0.009,0.012,3000,1.8,0.0014131
2.40E+11,0.29,3,0.1,0.125,0.009,0.012,3000,1.5,0.0031445
2.10E+11,0.303,3,0.125,0.125,0.009,0.012,3000,1.5,0.0020566
2.35E+11,0.3,2.4,0.15,0.125,0.009,0.012,3000,1.2,0.00062305
2.00E+11,0.29,1.8,0.175,0.125,0.009,0.012,3000,0.9,0.00022928
2.13E+11,0.287,1.8,0.2,0.125,0.009,0.012,3000,0.9,0.00016058
2.40E+11,0.303,1.2,0.1,0.15,0.009,0.012,3000,0.6,0.00021425
2.10E+11,0.313,3.6,0.1,0.15,0.009,0.012,3000,1.8,0.005652
2.35E+11,0.29,3,0.125,0.15,0.009,0.012,3000,1.5,0.0016632
2.00E+11,0.303,3,0.15,0.15,0.009,0.012,3000,1.5,0.0012482
2.13E+11,0.3,2.4,0.175,0.15,0.009,0.012,3000,1.2,0.00043038
2.40E+11,0.313,1.8,0.2,0.15,0.009,0.012,3000,0.9,0.00012847
2.10E+11,0.287,1.8,0.1,0.175,0.009,0.012,3000,0.9,0.00070667
2.35E+11,0.303,1.2,0.125,0.175,0.009,0.012,3000,0.6,0.00012287
2.00E+11,0.313,3.6,0.125,0.175,0.009,0.012,3000,1.8,0.0030961
2.13E+11,0.29,3,0.15,0.175,0.009,0.012,3000,1.5,0.0010781
2.40E+11,0.287,3,0.175,0.175,0.009,0.012,3000,1.5,0.00065842
2.10E+11,0.3,2.4,0.2,0.175,0.009,0.012,3000,1.2,0.00029439
2.35E+11,0.313,1.8,0.1,0.2,0.009,0.012,3000,0.9,0.00060424
2.00E+11,0.287,1.8,0.125,0.2,0.009,0.012,3000,0.9,0.00040246
2.13E+11,0.303,1.2,0.15,0.2,0.009,0.012,3000,0.6,8.67E-05
2.40E+11,0.3,3.6,0.15,0.2,0.009,0.012,3000,1.8,0.0015218
2.10E+11,0.29,3,0.175,0.2,0.009,0.012,3000,1.5,0.00070154
2.35E+11,0.287,3,0.2,0.2,0.009,0.012,3000,1.5,0.00045569
2.00E+11,0.3,2.4,0.1,0.075,0.01,0.012,3000,1.2,0.0024933
2.13E+11,0.313,1.8,0.125,0.075,0.01,0.012,3000,0.9,0.00060483
2.40E+11,0.29,1.2,0.15,0.075,0.01,0.012,3000,0.6,0.00011087
2.10E+11,0.303,1.2,0.175,0.075,0.01,0.012,3000,0.6,8.93E-05
2.35E+11,0.3,3.6,0.175,0.075,0.01,0.012,3000,1.8,0.002068
2.00E+11,0.29,3,0.2,0.075,0.01,0.012,3000,1.5,0.0010647
2.13E+11,0.287,3,0.1,0.1,0.01,0.012,3000,1.5,0.0037462
2.40E+11,0.303,2.4,0.125,0.1,0.01,0.012,3000,1.2,0.001008
2.10E+11,0.313,1.8,0.15,0.1,0.01,0.012,3000,0.9,0.00033036
2.35E+11,0.29,1.2,0.175,0.1,0.01,0.012,3000,0.6,6.75E-05
2.00E+11,0.303,1.2,0.2,0.1,0.01,0.012,3000,0.6,5.88E-05
2.13E+11,0.3,3.6,0.2,0.1,0.01,0.012,3000,1.8,0.001313
2.40E+11,0.313,3,0.1,0.125,0.01,0.012,3000,1.5,0.0029433
2.10E+11,0.287,3,0.125,0.125,0.01,0.012,3000,1.5,0.0019222
2.35E+11,0.303,2.4,0.15,0.125,0.01,0.012,3000,1.2,0.00058078
2.00E+11,0.313,1.8,0.175,0.125,0.01,0.012,3000,0.9,0.00021241
2.13E+11,0.29,1.2,0.2,0.125,0.01,0.012,3000,0.6,5.00E-05
